"loc08_id";"loc08_loc07_id";"loc08_nam";"loc08_typ";"loc08_kqual";"loc08_erhalt";"loc08_text_beschr";"loc08_text_bem";"loc08_text_lit";"loc08_geo_p_gk3";"x";"y";"loc08_autochron"
3085;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3097;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3103;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3110;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3127;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3130;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3133;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3137;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3141;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3142;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3144;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3149;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3151;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3153;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3156;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3162;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3168;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3171;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3203;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3206;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3211;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3214;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3218;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3220;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3226;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3244;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3251;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3270;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3272;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3276;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3277;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3279;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3280;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3282;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3294;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3317;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3322;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3325;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3332;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3334;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3336;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3339;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3364;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3365;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3381;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3383;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3387;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3389;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3404;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3405;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3455;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3457;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3459;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3462;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3489;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3491;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3502;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3503;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3510;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3513;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3518;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3520;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3522;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3524;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3526;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3527;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3528;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3530;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3532;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3534;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3543;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3577;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3592;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3595;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3653;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3669;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3670;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3671;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3672;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3679;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3695;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3700;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3708;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3718;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3720;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3749;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3750;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3758;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3759;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3761;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3774;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3799;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3800;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3803;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3813;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3816;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3817;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3818;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3819;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3820;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3821;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3822;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3823;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3832;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3848;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3857;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3860;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
3865;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
5388;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
5389;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
5391;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
5404;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
5410;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
5418;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
5419;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6690;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6693;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6694;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6695;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6698;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6746;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6774;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6823;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6899;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6900;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6901;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6902;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6903;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6904;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6907;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6908;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6909;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6910;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6911;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6912;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
6959;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7007;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7040;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7043;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7063;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7098;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7143;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7179;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7199;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7205;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7207;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7208;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7209;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7211;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7212;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7213;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7214;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7215;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7216;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7217;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7218;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7219;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7220;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7221;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7241;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7242;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7244;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7245;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7246;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7257;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7259;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7284;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7303;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7306;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7307;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7308;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7309;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7311;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7319;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7354;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7356;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7359;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7380;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7382;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7388;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7391;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7393;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7394;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7396;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7428;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7433;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7434;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7451;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7452;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7481;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7482;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7489;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7492;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7554;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7581;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7597;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7665;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7666;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7667;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7668;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7669;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7671;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7672;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7673;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7683;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7702;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7860;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7898;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7899;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7902;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7903;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7911;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7912;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7944;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7945;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7946;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7947;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7948;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7956;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
7964;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8031;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8032;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8033;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8038;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8040;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8376;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8377;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8498;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8617;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8618;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8625;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8689;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8714;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8716;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8717;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8718;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8730;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8731;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8741;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8775;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8782;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8793;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
8946;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9085;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9115;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9119;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9190;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9200;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9201;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9202;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9203;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9204;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9205;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9206;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9262;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9264;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9266;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9267;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9268;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9269;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9270;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9280;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9312;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9376;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9379;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9396;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9430;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9451;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9477;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9507;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9568;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9569;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9582;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9583;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9594;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9598;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9602;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9603;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9605;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9645;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9659;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9733;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9890;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9891;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9892;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9893;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9897;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9945;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9969;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9979;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9980;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9981;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9982;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9990;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10019;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10045;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10063;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10086;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10103;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10106;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10116;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10159;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10169;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10177;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10214;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10225;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10226;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10232;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10233;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10237;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10238;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10239;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10255;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10262;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10300;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10301;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10308;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10343;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10344;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10422;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10424;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10447;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10448;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10450;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10466;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10467;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10468;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10469;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10471;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10472;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10473;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10557;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10560;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10561;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10562;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10563;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10669;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10672;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10673;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10706;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10720;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10878;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10884;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10891;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10902;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10915;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10916;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10917;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10918;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10919;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10920;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10921;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10979;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10980;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10982;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10986;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10994;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
10995;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
11006;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
11018;;"xx";160;203;1040;"";"";"";"";;;"undatiert"
9176;;"Grabhügelfeld";154;203;1040;" 
";"Gelöscht aus: 10382.

";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11367;;"neuer Datensatz";160;203;1040;"";"Gelöscht aus: 10388.
";"";"";;;"undatiert"
11369;;"Hügel 2";160;203;1040;"Mittlerer Hügel der Dreiergruppe; Aufschüttung aus reinem Lößlehm mit Holzkohleflocken und wenigen Steinen. In der Mitte eingetieft, Dm. 13,50 m, H. 1,30m. Die Fund-  verhältnisse sind unklar. Vermutlich handelt es sich um eine in den gewachsenen Boden eingetiefte, exentrisch zur Hügelmitte liegende Primärbestattung der Stufe Ha C   (Fundgruppen 6 und 7) und um Nachbestattungen der Stufe Ha D1. 
";"Gelöscht aus: 12462.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11368;;"Hügel 1";152;203;1040;"Östlichster Hügel der Dreiergruppe auf dem Kamm. Aufschüttung aus reinem Lößlehm mit Holzkohleflocken und vereinzelten Steinen. In der Mitte eingetieft; Dm. 17,5m,    H. 1,50m.
";"Die Fundverhältnisse sind unklar. Vermutlich bilden die Fundgruppen 2 und 3 eine Einheit und gehören zur Zentralbestattung der Stufe Ha C. Gelöscht aus: 12462.

";"Gersbach, 1969, Urgeschichte, S. 137. 
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
10215;;"Einzelfund (1922 ,,v";151;203;1040;" ";"Einzelfund (1922 ,,verlängerte Zehntstraße,,): Armreif
undatiert. Gelöscht aus: 11091.
";"";"";;;"Hallstattzeit,"
7966;;"None                ";155;203;1040;" ";"Eisenzeit. Gelöscht aus: 9191.
";"";"";;;"undatiert"
9230;;"Streufunde";151;203;1042;"Da der Hügel völlig umgegraben wurde lassen sich keine genauen Aussagen mehr treffen. 
";"Gelöscht aus: 10398.

";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Hallstattzeit,"
7991;;"None                ";152;203;1040;" ";"Hallstattzeit. Gelöscht aus: 9217.
";"";"";;;"undatiert"
7992;;"None                ";152;203;1040;" ";"Hallstattzeit. Gelöscht aus: 9218.
";"";"";;;"undatiert"
7993;;"None                ";152;203;1040;" ";"Hallstattzeit. Gelöscht aus: 9219.
";"";"";;;"undatiert"
7994;;"None                ";152;203;1040;" ";"Hallstattzeit. Gelöscht aus: 9220.
";"";"";;;"undatiert"
7995;;"Hügel 17, der größer";154;203;1040;" ";"Hügel 17, der größere der beiden Hügel, fanden sich acht Gräber. In ihnen lagen Brand- und Körperbestattungen.
Hallstattzeit. Gelöscht aus: 9221.
";"";"";;;"undatiert"
9168;;"Grab 7 - 1933       ";154;201;1040;" 




";"Bei einem Skelett lag in der Hüftgegend ein kleiner Goldring. Gelöscht aus: 10374.
";"Liebschwager 1969, Bd. III, S. 154f., Taf.28,13.




";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11336;;"Grab 8 - 1933";154;201;1040;"

";"Bei einem Skelett lag in der Hüftgegend ein kleiner Goldring. Gelöscht aus: 10374.

";"Liebschwager 1969, Bd. III, S. 154f., Taf.28,13.

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11337;;"Grab 9 - 1933";154;201;1040;"

";"Bei einem Skelett lag in der Hüftgegend ein kleiner Goldring. Gelöscht aus: 10374.

";"Liebschwager 1969, Bd. III, S. 154f., Taf.28,13.

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
8024;;"None                ";152;203;1040;" ";"Eisenzeit. Gelöscht aus: 9234.
";"";"";;;"undatiert"
8023;;"None                ";152;203;1040;" ";"Eisenzeit. Gelöscht aus: 9233.
";"";"";;;"undatiert"
8021;;"None                ";152;203;1040;" ";"Eisenzeit. Gelöscht aus: 9231.
";"";"";;;"undatiert"
8034;;"None                ";155;203;1040;" ";"Eisenzeit. Gelöscht aus: 9239.
";"";"";;;"undatiert"
8051;;"None                ";152;203;1040;" ";"Eisenzeit. Gelöscht aus: 9251.
";"";"";;;"undatiert"
8063;;"None                ";152;203;1040;" ";"Eisenzeit. Gelöscht aus: 9263.
";"";"";;;"undatiert"
8065;;"None                ";152;203;1040;" ";"Eisenzeit. Gelöscht aus: 9264.
";"";"";;;"undatiert"
8066;;"None                ";155;203;1040;" ";"Eisenzeit. Gelöscht aus: 9265.
";"";"";;;"undatiert"
8067;;"None                ";152;203;1040;" ";"Eisenzeit. Gelöscht aus: 9267.
";"";"";;;"undatiert"
8068;;"None                ";152;203;1040;" ";"Eisenzeit. Gelöscht aus: 9268.
";"";"";;;"undatiert"
8072;;"None                ";152;203;1040;" ";"Eisenzeit. Gelöscht aus: 9272.
.
";"";"";;;"undatiert"
