"loc07_id";"loc07_loc06_id";"loc07_nam";"loc07_typ";"loc07_text_bem";"loc07_text_beschr";"loc07_text_lit";"loc07_geo_p_gk3";"x";"y";"loc07_autochron"
13018;;"Hügel 2";103;"xxx aus der Grabhügelabfrage von 2005 eingespieltxxx  xxadab2005xxx. Gelöscht aus: 15805.
";"Grabhügel
";"
";"0101000020EB7A000000000000313C4B41000000C0D4A45441";3569762;5411667;"undatiert"
13019;;"Hügel 3";103;"xxx aus der Grabhügelabfrage von 2005 eingespieltxxx  xxadab2005xxx. Gelöscht aus: 15805.
";"Grabhügel
";"
";"0101000020EB7A000000000000383C4B4100000040CFA45441";3569776;5411645;"undatiert"
13020;;"Hügel 4";103;"xxx aus der Grabhügelabfrage von 2005 eingespieltxxx  xxadab2005xxx. Gelöscht aus: 15805.
";"Grabhügel
";"
";"0101000020EB7A000000000000603C4B4100000000C9A45441";3569856;5411620;"undatiert"
13025;;"Hügel 9";103;"xxx aus der Grabhügelabfrage von 2005 eingespieltxxx  xxadab2005xxx. Gelöscht aus: 15805.
";"Grabhügel
";"
";"0101000020EB7A000000000000233C4B4100000080C6A45441";3569734;5411610;"undatiert"
10825;;"Gräberfeld.         ";101;"Gräberfeld. Gelöscht aus: 18155.";" ";"";"";;;"Ältere Latènezeit,Hallstatt-D,Hallstatt-C1,"
10827;;"None                ";105;"None. Gelöscht aus: 18155.";" ";"";"";;;"Hallstattzeit,"
11237;;"None                ";103;"None. Gelöscht aus: 17035.";" ";"";"";;;"undatiert"
2534;;"None                ";103;"None. Gelöscht aus: 7843.";" ";"";"";;;"undatiert"
2669;;"None                ";100;"None. Gelöscht aus: 9371.";" ";"";"";;;"Hallstattzeit,"
2720;;"None                ";103;"None. Gelöscht aus: 7778.";" ";"";"";;;"undatiert"
2663;;"None                ";103;"None. Gelöscht aus: 7772.";" ";"";"";;;"undatiert"
10826;;"Streufunde im Gräber";100;"Streufunde im Gräberfeldbereich. Gelöscht aus: 18155.";" ";"";"";;;"Hallstatt-D,"
10824;;"None                ";101;"None. Gelöscht aus: 18153.";" ";"";"";;;"undatiert"
2205;;"None                ";103;"None. Gelöscht aus: 7537.";" ";"";"";;;"undatiert"
2204;;"None                ";103;"None. Gelöscht aus: 7537.";" ";"";"";;;"undatiert"
2203;;"None                ";103;"None. Gelöscht aus: 7537.";" ";"";"";;;"undatiert"
11518;;"geringe Siedlungsres";105;"geringe Siedlungsreste. Gelöscht aus: 17243.";" ";"";"";;;"undatiert"
9991;;"löschen";114;"Verschiedene Grabungen. Gelöscht aus: 12107.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Hallstattzeit,Latène-A,"
11192;;"None                ";105;"None. Gelöscht aus: 17132.";" ";"";"";;;"Hallstatt-D,"
11191;;"None                ";105;"None. Gelöscht aus: 17131.";" ";"";"";;;"Hallstattzeit,"
10649;;"None                ";103;"None. Gelöscht aus: 17024.";" ";"";"";;;"undatiert"
10807;;"None                ";100;"None. Gelöscht aus: 18152.";" ";"";"";;;"Eisenzeit,"
10808;;"None                ";105;"None. Gelöscht aus: 17043.";" ";"";"";;;"undatiert"
10089;;"Hügel 9, vollständig";103;"Hügel 9, vollständig zerwühlt. Gelöscht aus: 17432.";" ";"";"";;;"undatiert"
10088;;"Hügel 8, großer Schl";103;"Hügel 8, großer Schlitz. Gelöscht aus: 17432.";" ";"";"";;;"undatiert"
2242;;"Einer der Hügel erbr";103;"Einer der Hügel erbrachte Knochen und verschiedene Keramik. Gelöscht aus: 9028.";" ";"";"";;;"Eisenzeit,"
2257;;"None                ";103;"None. Gelöscht aus: 9046.";" ";"";"";;;"undatiert"
2256;;"None                ";103;"None. Gelöscht aus: 9046.";" ";"";"";;;"undatiert"
2254;;"None                ";103;"None. Gelöscht aus: 9046.
";" ";"";"";;;"undatiert"
2253;;"None                ";103;"None. Gelöscht aus: 9046.
";" ";"";"";;;"undatiert"
2252;;"None                ";103;"None. Gelöscht aus: 9046.
";" ";"";"";;;"undatiert"
2251;;"None                ";103;"None. Gelöscht aus: 9046.
";" ";"";"";;;"undatiert"
2250;;"None                ";103;"None. Gelöscht aus: 9046.
";" ";"";"";;;"undatiert"
2249;;"None                ";103;"None. Gelöscht aus: 9046.
";" ";"";"";;;"undatiert"
2263;;"None                ";103;"None. Gelöscht aus: 7568.
";" ";"";"";;;"undatiert"
2262;;"None                ";103;"None. Gelöscht aus: 7568.";" ";"";"";;;"undatiert"
2261;;"None                ";103;"None. Gelöscht aus: 7568.";" ";"";"";;;"undatiert"
2260;;"None                ";103;"None. Gelöscht aus: 7568.";" ";"";"";;;"undatiert"
2259;;"None                ";103;"None. Gelöscht aus: 7568.";" ";"";"";;;"undatiert"
2258;;"None                ";103;"None. Gelöscht aus: 7568.";" ";"";"";;;"undatiert"
2265;;"None                ";103;"None. Gelöscht aus: 7565.";" ";"";"";;;"undatiert"
2264;;"None                ";103;"None. Gelöscht aus: 7565.";" ";"";"";;;"undatiert"
2276;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2275;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2274;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2266;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2273;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2272;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2271;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2270;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2269;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2268;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2267;;"None                ";103;"None. Gelöscht aus: 7567.";" ";"";"";;;"undatiert"
2285;;"None                ";103;"None. Gelöscht aus: 7611.";" ";"";"";;;"undatiert"
2288;;"None                ";103;"None. Gelöscht aus: 7610.";" ";"";"";;;"undatiert"
2287;;"None                ";103;"None. Gelöscht aus: 7610.";" ";"";"";;;"undatiert"
2286;;"None                ";103;"None. Gelöscht aus: 7610.";" ";"";"";;;"undatiert"
2293;;"None                ";103;"None. Gelöscht aus: 7609.";" ";"";"";;;"undatiert"
2292;;"None                ";103;"None. Gelöscht aus: 7609.";" ";"";"";;;"undatiert"
2290;;"None                ";103;"None. Gelöscht aus: 7609.";" ";"";"";;;"undatiert"
2341;;"None                ";103;"None. Gelöscht aus: 7616.";" ";"";"";;;"undatiert"
2344;;"None                ";103;"None. Gelöscht aus: 7623.";" ";"";"";;;"undatiert"
2343;;"None                ";103;"None. Gelöscht aus: 7623.";" ";"";"";;;"undatiert"
2346;;"None                ";103;"None. Gelöscht aus: 7626.";" ";"";"";;;"undatiert"
2345;;"None                ";103;"None. Gelöscht aus: 7626.";" ";"";"";;;"undatiert"
2351;;"None                ";103;"None. Gelöscht aus: 7628.";" ";"";"";;;"undatiert"
2350;;"None                ";103;"None. Gelöscht aus: 7628.";" ";"";"";;;"undatiert"
2349;;"None                ";103;"None. Gelöscht aus: 7628.";" ";"";"";;;"undatiert"
2348;;"None                ";103;"None. Gelöscht aus: 7628.";" ";"";"";;;"undatiert"
2347;;"None                ";103;"None. Gelöscht aus: 7628.";" ";"";"";;;"undatiert"
2340;;"None                ";103;"None. Gelöscht aus: 7616.";" ";"";"";;;"undatiert"
2339;;"None                ";103;"None. Gelöscht aus: 7616.";" ";"";"";;;"undatiert"
7800;13805;"Grabhügel 06";103;"Südliche Gruppe.";"";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
2338;;"None                ";103;"None. Gelöscht aus: 7616.";" ";"";"";;;"undatiert"
2337;;"None                ";103;"None. Gelöscht aus: 7616.";" ";"";"";;;"undatiert"
2336;;"None                ";103;"None. Gelöscht aus: 7616.";" ";"";"";;;"undatiert"
2334;;"None                ";103;"None. Gelöscht aus: 7616.";" ";"";"";;;"undatiert"
2238;9026;"Siedlugnsreste";105;"None";"";"";"";;;"Eisenzeit,"
10277;;"lö";103;"Grabhügel nach Luftbildbefund (unbestimmt). Gelöscht aus: 1504.

";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11118;;"None                ";100;"None. Gelöscht aus: 18296.";" ";"";"";;;"Eisenzeit,"
3339;;"None                ";103;"None. Gelöscht aus: 7879.
";" ";"";"";;;"undatiert"
3308;;"None                ";103;"None. Gelöscht aus: 7867.";" ";"";"";;;"undatiert"
3407;;"None                ";103;"None. Gelöscht aus: 7901.";" ";"";"";;;"undatiert"
3340;;"None                ";103;"None. Gelöscht aus: 7879.";" ";"";"";;;"undatiert"
3307;;"None                ";103;"None. Gelöscht aus: 7866.";" ";"";"";;;"undatiert"
3343;;"None                ";103;"None. Gelöscht aus: 7880.";" ";"";"";;;"undatiert"
3298;;"None                ";103;"None. Gelöscht aus: 7897.";" ";"";"";;;"undatiert"
3299;;"None                ";103;"None. Gelöscht aus: 7898.";" ";"";"";;;"undatiert"
3302;;"None                ";103;"None. Gelöscht aus: 7870.";" ";"";"";;;"undatiert"
3301;;"None                ";103;"None. Gelöscht aus: 7870.";" ";"";"";;;"undatiert"
3300;;"None                ";103;"None. Gelöscht aus: 7870.";" ";"";"";;;"undatiert"
3305;;"None                ";103;"None. Gelöscht aus: 7868.";" ";"";"";;;"undatiert"
3304;;"None                ";103;"None. Gelöscht aus: 7868.";" ";"";"";;;"undatiert"
3317;;"None                ";103;"None. Gelöscht aus: 7871.";" ";"";"";;;"undatiert"
3328;;"None                ";103;"None. Gelöscht aus: 7881.";" ";"";"";;;"undatiert"
3326;;"None                ";103;"None. Gelöscht aus: 7881.";" ";"";"";;;"undatiert"
3325;;"None                ";103;"None. Gelöscht aus: 7881.";" ";"";"";;;"undatiert"
3332;;"None                ";103;"None. Gelöscht aus: 7882.";" ";"";"";;;"undatiert"
3331;;"None                ";103;"None. Gelöscht aus: 7882.";" ";"";"";;;"undatiert"
3330;;"None                ";103;"None. Gelöscht aus: 7882.";" ";"";"";;;"undatiert"
1777;;"bitte löschen";103;"None. Gelöscht aus: 1091.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
3329;;"None                ";103;"None. Gelöscht aus: 7882.";" ";"";"";;;"undatiert"
3369;;"None                ";103;"None. Gelöscht aus: 7893.";" ";"";"";;;"undatiert"
3374;;"None                ";103;"None. Gelöscht aus: 7886.";" ";"";"";;;"undatiert"
3373;;"None                ";103;"None. Gelöscht aus: 7886.";" ";"";"";;;"undatiert"
3372;;"None                ";103;"None. Gelöscht aus: 7886.";" ";"";"";;;"undatiert"
3371;;"None                ";103;"None. Gelöscht aus: 7886.";" ";"";"";;;"undatiert"
3395;;"None                ";103;"None. Gelöscht aus: 7903.";" ";"";"";;;"undatiert"
3456;;"None                ";103;"None. Gelöscht aus: 7908.";" ";"";"";;;"undatiert"
3845;;"None                ";103;"None. Gelöscht aus: 7920.";" ";"";"";;;"undatiert"
9438;;"None                ";103;"None. Gelöscht aus: 13235.";" ";"";"";;;"undatiert"
3867;;"None                ";103;"None. Gelöscht aus: 7937.";" ";"";"";;;"undatiert"
13274;;"löschen";113;"leer. Gelöscht aus: 19493.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
3949;;"None                ";100;"None. Gelöscht aus: 10084.";" ";"";"";;;"Eisenzeit,"
3962;;"None                ";100;"None. Gelöscht aus: 10097.";" ";"";"";;;"Eisenzeit,"
3945;;"None                ";100;"None. Gelöscht aus: 10077.";" ";"";"";;;"Eisenzeit,"
12666;;"bitte löschen";114;"leer. Gelöscht aus: 1103.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
3389;7902;"Hügel II";103;"";"";"";"";;;"undatiert"
8787;;"None                ";105;"None. Gelöscht aus: 9850.";" ";"";"";;;"Hallstatt-C,"
8809;;"Siedlung              ";104;"Gelöscht aus: 17343.
";"Zwei Siedlungsgruben mit Funden, mehrere andere Befunde.
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Hallstatt-C,"
10029;;"Begehung am 06.06.19";100;"Begehung am 06.06.1992 auf dem ,,Lehener Bergle,,: Fragment einer seltenen Rotliegend-Brekzie. Gelöscht aus: 17324.";" ";"";"";;;"undatiert"
2606;;"None                ";103;"None. Gelöscht aus: 7845.";" ";"";"";;;"undatiert"
2910;;"None                ";103;"None. Gelöscht aus: 7810.";" ";"";"";;;"undatiert"
3174;;"None                ";103;"None. Gelöscht aus: 7823.";" ";"";"";;;"undatiert"
3175;;"None                ";103;"None. Gelöscht aus: 7823.";" ";"";"";;;"undatiert"
2908;;"None                ";103;"None. Gelöscht aus: 7809.";" ";"";"";;;"undatiert"
2907;;"None                ";103;"None. Gelöscht aus: 7809.";" ";"";"";;;"undatiert"
2906;;"None                ";103;"None. Gelöscht aus: 7809.";" ";"";"";;;"undatiert"
10281;17633;"Einzelfund";100;"
";" Ein Spinnwirtel.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit>Latène-A,"
2500;;"None                ";103;"None. Gelöscht aus: 7840.";" ";"";"";;;"undatiert"
2503;;"None                ";103;"None. Gelöscht aus: 7840.";" ";"";"";;;"undatiert"
2764;;"None                ";103;"None. Gelöscht aus: 7784.";" ";"";"";;;"undatiert"
3163;;"None                ";103;"None. Gelöscht aus: 7829.";" ";"";"";;;"undatiert"
2661;;"None                ";103;"None. Gelöscht aus: 7771.";" ";"";"";;;"undatiert"
2660;;"None                ";103;"None. Gelöscht aus: 7771.";" ";"";"";;;"undatiert"
2659;;"None                ";103;"None. Gelöscht aus: 7771.";" ";"";"";;;"undatiert"
2679;;"None                ";103;"None. Gelöscht aus: 7780.";" ";"";"";;;"undatiert"
7812;;"Grabhügel ";103;"None. Gelöscht aus: 13807.";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
3169;;"None                ";103;"None. Gelöscht aus: 7834.";" ";"";"";;;"undatiert"
3164;;"None                ";103;"None. Gelöscht aus: 7830.";" ";"";"";;;"undatiert"
2889;;"None                ";103;"None. Gelöscht aus: 7798.";" ";"";"";;;"undatiert"
3191;;"None                ";103;"None. Gelöscht aus: 7839.";" ";"";"";;;"undatiert"
2758;;"None                ";103;"None. Gelöscht aus: 7779.";" ";"";"";;;"undatiert"
3154;;"None                ";103;"None. Gelöscht aus: 7838.";" ";"";"";;;"undatiert"
3153;;"None                ";103;"None. Gelöscht aus: 7838.";" ";"";"";;;"undatiert"
3152;;"None                ";103;"None. Gelöscht aus: 7838.";" ";"";"";;;"undatiert"
3151;;"None                ";103;"None. Gelöscht aus: 7838.";" ";"";"";;;"undatiert"
3150;;"None                ";103;"None. Gelöscht aus: 7838.";" ";"";"";;;"undatiert"
3147;;"None                ";103;"None. Gelöscht aus: 7838.";" ";"";"";;;"undatiert"
3146;;"None                ";103;"None. Gelöscht aus: 7838.";" ";"";"";;;"undatiert"
3194;;"None                ";103;"None. Gelöscht aus: 7849.";" ";"";"";;;"undatiert"
3974;7967;"Hügel 07             ";103;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Latène,Eisenzeit>Hallstatt-C,"
7822;;"Nicht zuweisbare Fun";103;"Nicht zuweisbare Funde aus Grabhügeln. Gelöscht aus 13083.";" ";"";"";;;"undatiert"
7827;;"Nicht zuweisbare Fun";103;"Nicht zuweisbare Funde aus Grabhügel. Gelöscht aus 13114.";" ";"";"";;;"undatiert"
7828;;"Mit Grabbeigaben mus";103;"Mit Grabbeigaben muss gerechnet werden. Gelöscht aus 13114.";" ";"";"";;;"undatiert"
7829;;"Nicht zuweisbare Fun";103;"Nicht zuweisbare Funde aus Grabhügeln. Gelöscht aus 13115.";" ";"";"";;;"undatiert"
7831;;"Nicht zuweisbare Fun";103;"Nicht zuweisbare Funde aus Grabhügeln. Gelöscht aus 13117.";" ";"";"";;;"undatiert"
7830;;"Nicht zuweisbare Fun";103;"Nicht zuweisbare Funde aus Grabhügeln. Gelöscht aus 13117.";" ";"";"";;;"undatiert"
7839;;"Nicht zuweisbare Fun";103;"Nicht zuweisbare Funde aus Grabhügeln. Gelöscht aus 13125.";" ";"";"";;;"undatiert"
7901;;"Silexfunde weisen au";105;"Silexfunde weisen auf eine Siedlung der Jungsteinzeit hin. Gelöscht aus 6942.";" ";"";"";;;"undatiert"
7903;;"Nicht zuweisbare Fun";103;"Nicht zuweisbare Funde aus Grabhügeln. Gelöscht aus 6943.";" ";"";"";;;"undatiert"
7904;;"Nicht zuweisbare Fun";103;"Nicht zuweisbare Funde aus Grabhügeln. Gelöscht aus 13153.";" ";"";"";;;"undatiert"
3193;;"None                ";103;"None. Gelöscht aus: 7849.";" ";"";"";;;"Eisenzeit,"
2649;;"None                ";103;"None. Gelöscht aus: 7764.";" ";"";"";;;"undatiert"
2648;;"None                ";103;"None. Gelöscht aus: 7764.";" ";"";"";;;"undatiert"
2647;;"None                ";103;"None. Gelöscht aus: 7764.";" ";"";"";;;"undatiert"
2695;;"None                ";103;"None. Gelöscht aus: 7781.";" ";"";"";;;"undatiert"
2694;;"None                ";103;"None. Gelöscht aus: 7781.";" ";"";"";;;"undatiert"
2693;;"None                ";103;"None. Gelöscht aus: 7781.";" ";"";"";;;"undatiert"
2692;;"None                ";103;"None. Gelöscht aus: 7781.";" ";"";"";;;"undatiert"
2691;;"None                ";103;"None. Gelöscht aus: 7781.";" ";"";"";;;"undatiert"
2690;;"None                ";103;"None. Gelöscht aus: 7781.";" ";"";"";;;"undatiert"
2689;;"None                ";103;"None. Gelöscht aus: 7781.";" ";"";"";;;"undatiert"
2688;;"None                ";103;"None. Gelöscht aus: 7781.";" ";"";"";;;"undatiert"
3192;;"None                ";103;"None. Gelöscht aus: 7848.";" ";"";"";;;"undatiert"
2645;;"None                ";103;"None. Gelöscht aus: 7762.";" ";"";"";;;"undatiert"
2644;;"None                ";103;"None. Gelöscht aus: 7762.";" ";"";"";;;"undatiert"
3145;;"None                ";103;"None. Gelöscht aus: 7836.";" ";"";"";;;"undatiert"
3144;;"None                ";103;"None. Gelöscht aus: 7836.";" ";"";"";;;"undatiert"
3143;;"None                ";103;"None. Gelöscht aus: 7836.";" ";"";"";;;"undatiert"
3141;;"None                ";103;"None. Gelöscht aus: 7836.";" ";"";"";;;"undatiert"
3140;;"None                ";103;"None. Gelöscht aus: 7836.";" ";"";"";;;"undatiert"
3139;;"None                ";103;"None. Gelöscht aus: 7836.";" ";"";"";;;"undatiert"
3134;;"None                ";103;"None. Gelöscht aus: 7837.";" ";"";"";;;"undatiert"
3654;;"7. Grabhügel        ";103;"7. Grabhügel. Gelöscht aus: 9582.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
3652;;"5. Grabhügel        ";103;"5. Grabhügel. Gelöscht aus: 9582.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
3651;;"4. Grabhügel        ";103;"4. Grabhügel. Gelöscht aus: 9582.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
3650;;"3. Grabhügel        ";103;"3. Grabhügel. Gelöscht aus: 9582.";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
2654;;"None                ";103;"None. Gelöscht aus: 7763.";" ";"";"";;;"undatiert"
2653;;"None                ";103;"None. Gelöscht aus: 7763.";" ";"";"";;;"undatiert"
2652;;"None                ";103;"None. Gelöscht aus: 7763.";" ";"";"";;;"undatiert"
2651;;"None                ";103;"None. Gelöscht aus: 7763.";" ";"";"";;;"undatiert"
2650;;"None                ";103;"None. Gelöscht aus: 7763.";" ";"";"";;;"undatiert"
3172;;"None                ";103;"None. Gelöscht aus: 7835.";" ";"";"";;;"undatiert"
3171;;"None                ";103;"None. Gelöscht aus: 7835.";" ";"";"";;;"undatiert"
3170;;"None                ";103;"None. Gelöscht aus: 7835.";" ";"";"";;;"undatiert"
2888;;"None                ";103;"None. Gelöscht aus: 7793.";" ";"";"";;;"undatiert"
2887;;"None                ";103;"None. Gelöscht aus: 7793.";" ";"";"";;;"undatiert"
2886;;"None                ";103;"None. Gelöscht aus: 7793.";" ";"";"";;;"undatiert"
2885;;"None                ";103;"None. Gelöscht aus: 7793.";" ";"";"";;;"undatiert"
2698;;"None                ";103;"None. Gelöscht aus: 7782.";" ";"";"";;;"undatiert"
2677;;"Grabhügel nicht geöf";103;"Grabhügel nicht geöffnet. Gelöscht aus: 1226.";" ";"";"";;;"undatiert"
2673;;"None                ";103;"None. Gelöscht aus: 7783.";" ";"";"";;;"undatiert"
2672;;"None                ";103;"None. Gelöscht aus: 7783.";" ";"";"";;;"undatiert"
3168;;"None                ";103;"None. Gelöscht aus: 7825.";" ";"";"";;;"undatiert"
3165;;"None                ";103;"None. Gelöscht aus: 7825.";" ";"";"";;;"undatiert"
2846;;"None                ";103;"None. Gelöscht aus: 7801.";" ";"";"";;;"undatiert"
3125;;"None                ";103;"None. Gelöscht aus: 7824.";" ";"";"";;;"undatiert"
3124;;"None                ";103;"None. Gelöscht aus: 7824.";" ";"";"";;;"undatiert"
3123;;"None                ";103;"None. Gelöscht aus: 7824.";" ";"";"";;;"undatiert"
3122;;"None                ";103;"None. Gelöscht aus: 7824.";" ";"";"";;;"undatiert"
3121;;"None                ";103;"None. Gelöscht aus: 7824.";" ";"";"";;;"undatiert"
3120;;"None                ";103;"None. Gelöscht aus: 7824.";" ";"";"";;;"undatiert"
3119;;"None                ";103;"None. Gelöscht aus: 7824.";" ";"";"";;;"undatiert"
3118;;"None                ";103;"None. Gelöscht aus: 7824.";" ";"";"";;;"undatiert"
2903;;"None                ";103;"None. Gelöscht aus: 7797.";" ";"";"";;;"undatiert"
3162;;"None                ";103;"None. Gelöscht aus: 7831.";" ";"";"";;;"undatiert"
3160;;"None                ";103;"None. Gelöscht aus: 7831.";" ";"";"";;;"undatiert"
3159;;"None                ";103;"None. Gelöscht aus: 7831.";" ";"";"";;;"undatiert"
3158;;"None                ";103;"None. Gelöscht aus: 7831.";" ";"";"";;;"undatiert"
2893;;"None                ";103;"None. Gelöscht aus: 7789.";" ";"";"";;;"undatiert"
2892;;"None                ";103;"None. Gelöscht aus: 7789.";" ";"";"";;;"undatiert"
2891;;"None                ";103;"None. Gelöscht aus: 7789.";" ";"";"";;;"undatiert"
1813;;"bitte löschen";103;"None. Gelöscht aus: 1106.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
2890;;"None                ";103;"None. Gelöscht aus: 7789.";" ";"";"";;;"undatiert"
2894;;"None                ";103;"None. Gelöscht aus: 7792.";" ";"";"";;;"undatiert"
2865;;"None                ";103;"None. Gelöscht aus: 7794.";" ";"";"";;;"undatiert"
2864;;"None                ";103;"None. Gelöscht aus: 7794.";" ";"";"";;;"undatiert"
2863;;"None                ";103;"None. Gelöscht aus: 7794.";" ";"";"";;;"undatiert"
2862;;"None                ";103;"None. Gelöscht aus: 7794.";" ";"";"";;;"undatiert"
2904;;"None                ";103;"None. Gelöscht aus: 7799.";" ";"";"";;;"undatiert"
3117;;"None                ";103;"None. Gelöscht aus: 7833.";" ";"";"";;;"undatiert"
3116;;"None                ";103;"None. Gelöscht aus: 7833.";" ";"";"";;;"undatiert"
3115;;"None                ";103;"None. Gelöscht aus: 7833.";" ";"";"";;;"undatiert"
3114;;"None                ";103;"None. Gelöscht aus: 7833.";" ";"";"";;;"undatiert"
2879;;"None                ";103;"None. Gelöscht aus: 7796.";" ";"";"";;;"undatiert"
2658;;"None                ";103;"None. Gelöscht aus: 7768.";" ";"";"";;;"undatiert"
2657;;"None                ";103;"None. Gelöscht aus: 7768.";" ";"";"";;;"undatiert"
3112;;"None                ";103;"None. Gelöscht aus: 7815.";" ";"";"";;;"undatiert"
3111;;"None                ";103;"None. Gelöscht aus: 7815.";" ";"";"";;;"undatiert"
3110;;"None                ";103;"None. Gelöscht aus: 7815.";" ";"";"";;;"undatiert"
3109;;"None                ";103;"None. Gelöscht aus: 7815.";" ";"";"";;;"undatiert"
3108;;"None                ";103;"None. Gelöscht aus: 7815.";" ";"";"";;;"undatiert"
3107;;"None                ";103;"None. Gelöscht aus: 7815.";" ";"";"";;;"undatiert"
3106;;"None                ";103;"None. Gelöscht aus: 7815.";" ";"";"";;;"undatiert"
68;;"Nur im Luftbild beka";103;"Nur im Luftbild bekannt. Gelöscht aus: 266.";" ";"";"";;;"undatiert"
67;;"Nur im Luftbild beka";103;"Nur im Luftbild bekannt. Gelöscht aus: 266.";" ";"";"";;;"undatiert"
65;;"Nur im Luftbild beka";103;"Nur im Luftbild bekannt. Gelöscht aus: 266.";" ";"";"";;;"undatiert"
64;;"Nur im Luftbild beka";103;"Nur im Luftbild bekannt. Gelöscht aus: 266.";" ";"";"";;;"undatiert"
